,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
11574,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-16,2022,9,16,22.3,,13.3,,17.8,,0.2,,0.0,,0.0,,,4.0,,63.0,
14129,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-16,2022,9,16,22.3,,13.3,,17.8,,0.2,,0.0,,0.0,,,4.0,,63.0,
10844,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-16,2022,9,16,22.3,,13.3,,17.8,,0.2,,0.0,,0.0,,,4.0,,63.0,
13034,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-16,2022,9,16,22.3,,13.3,,17.8,,0.2,,0.0,,0.0,,,4.0,,63.0,
13399,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-16,2022,9,16,22.3,,13.3,,17.8,,0.2,,0.0,,0.0,,,4.0,,63.0,
11939,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-16,2022,9,16,22.3,,13.3,,17.8,,0.2,,0.0,,0.0,,,4.0,,63.0,
12669,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-16,2022,9,16,22.3,,13.3,,17.8,,0.2,,0.0,,0.0,,,4.0,,63.0,
10479,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-16,2022,9,16,22.3,,13.3,,17.8,,0.2,,0.0,,0.0,,,4.0,,63.0,
12305,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
14130,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
11940,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
10115,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
10480,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
12670,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
10845,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
13765,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
13400,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
11575,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
9750,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
13035,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
11210,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-17,2022,9,17,21.2,,18.0,,19.6,,0.0,,1.6,,0.0,,,6.0,,45.0,
13036,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
10481,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
13401,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
11576,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
9751,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
11211,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
11941,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
12306,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
14131,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
10846,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
13766,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
10116,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
12671,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-18,2022,9,18,25.4,,20.2,,22.8,,0.0,,4.8,,3.5,,,31.0,,33.0,
11212,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
12307,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
9752,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
11577,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
11942,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
13402,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
13767,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
13037,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
12672,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
10117,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
10847,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
14132,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
10482,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-19,2022,9,19,27.3,,16.8,,22.1,,0.0,,4.1,,0.0,,,31.0,,63.0,
11213,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
14133,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
11578,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
10848,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
12308,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
11943,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
13403,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
13768,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
10483,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
13038,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
9753,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
10118,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
12673,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-20,2022,9,20,26.3,,16.1,,21.2,,0.0,,3.2,,0.0,,,32.0,,45.0,
11944,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
13039,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
11214,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
11579,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
10484,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
10849,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
12309,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
13404,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
10119,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
12674,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
13769,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
9754,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
14134,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-21,2022,9,21,25.8,,16.2,,21.0,,0.0,,3.0,,0.0,,,32.0,,72.0,
11945,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
10850,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
11215,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
13040,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
10485,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
12310,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
10120,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
13770,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
14135,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
11580,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
12675,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
9755,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
13405,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-22,2022,9,22,18.6,,9.2,,13.9,,4.1,,0.0,,0.0,,,30.0,,68.0,
10851,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
12676,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
13771,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
11946,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
12311,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
13406,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
14136,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
13041,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
11581,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
10486,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
9756,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
10121,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
11216,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-23,2022,9,23,16.8,,6.9,,11.9,,6.1,,0.0,,0.0,,,32.0,,58.0,
10852,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
11582,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
13407,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
13042,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
12677,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
9757,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
14137,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
11217,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
13772,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
11947,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
10487,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
12312,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
10122,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-24,2022,9,24,16.7,,8.2,,12.5,,5.5,,0.0,,0.0,,,,M,,M
9758,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
10488,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
13773,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
13043,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
11583,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
10123,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
12313,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
13408,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
10853,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
12678,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
11948,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
11218,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
14138,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-25,2022,9,25,17.4,,13.7,,15.6,,2.4,,0.0,,22.7,,,23.0,,39.0,
12314,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
10489,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
11219,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
10854,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
11584,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
9759,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
13409,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
12679,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
11949,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
14139,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
13774,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
13044,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
10124,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-26,2022,9,26,17.4,,11.5,,14.5,,3.5,,0.0,,5.5,,,28.0,,61.0,
11220,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
13045,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
9760,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
10855,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
12680,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
11585,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
13775,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
13410,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
12315,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
10125,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
11950,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
10490,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
14140,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-27,2022,9,27,16.0,,10.6,,13.3,,4.7,,0.0,,4.9,,,31.0,,41.0,
9761,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
10126,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
13411,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
10856,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
10491,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
13046,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
11221,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
13776,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
11586,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
11951,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
12681,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-09-28,2022,9,28,14.7,,10.7,,12.7,,5.3,,0.0,,0.0,,,32.0,,48.0,
